tipo,subtipo,razon_social,descripcion,path,precio_total
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,4717.22
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,666
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2339
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,666
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3575
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1807.44
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3850
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,13500
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,4210.36
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1817
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1343
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,4050
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1104
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1152
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,288
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3240
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,9180
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,4210.36
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2058.84
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3382.38
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,869
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,4400
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,15207.98
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,38650.62
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,5271.7
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1350
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,632
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,432
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2058.84
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,912
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,790
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1722.42
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,15930
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,624
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,336
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1176.48
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2054
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2058.84
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,4675
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,912
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,711
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2949.7
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,16740
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,9720
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1392
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2054
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,869
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1343
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2054
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,7272.44
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1804.56
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1804.56
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2475
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2750
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,432
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1422
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,912
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,624
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,816
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,432
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,5940
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,14580
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRAFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRAFICAS,5900
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,CASTRO Y REGINI S.A.,CONVENIO MARCO DE COMPRAS - CONTRATACION DE SERVICIO DE FLETES,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_CASTRO Y REGINI S.A._CONVENIO MARCO DE COMPRAS - CONTRATACION DE SERVICIO DE FLETES,10253
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JUAN MANUEL MOGHAMES,ADQUISICIÓN DE ELECTRODOMESTICOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JUAN MANUEL MOGHAMES_ADQUISICIÓN DE ELECTRODOMESTICOS,1428.9
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,SERVICIOS GLOBALES DE INFORMATICA S.A.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE EQUIPOS E INSUMOS INFORMÁTICOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_SERVICIOS GLOBALES DE INFORMATICA S.A._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE EQUIPOS E INSUMOS INFORMÁTICOS,4590
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,LICICOM S.R.L.,ADQUISICIÓN DE ELECTRODOMESTICOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_LICICOM S.R.L._ADQUISICIÓN DE ELECTRODOMESTICOS,2413
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JUAN MANUEL MOGHAMES,ADQUISICIÓN DE ELECTRODOMESTICOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JUAN MANUEL MOGHAMES_ADQUISICIÓN DE ELECTRODOMESTICOS,1671.51
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ARGENPROM S.R.L.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ARGENPROM S.R.L._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,449000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,LICICOM S.R.L.,MATERIALES ELÉCTRICOS Y LUMINARIA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_LICICOM S.R.L._MATERIALES ELÉCTRICOS Y LUMINARIA,11808.74
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,GRUPO ARGENSAN S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_GRUPO ARGENSAN S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,4400
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,BLEAR INTERNATIONAL SA,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_BLEAR INTERNATIONAL SA_CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,589993
